url,nat,cap
/titanic-victim/tannous-elias-nasrallah.html,Syrian,Damascus
/titanic-survivor/borak-hannah.html,Syrian,Damascus
/titanic-victim/mansour-hanna.html,Syrian,Damascus
/titanic-victim/houssein-abilmona.html,Syrian,Damascus
/titanic-survivor/mary-sophie-abrahim.html,Syrian,Damascus
/titanic-victim/yousseff-ibrahim-shawah.html,Syrian,Damascus
/titanic-victim/thamine-jabbur-zabour.html,Syrian,Damascus
/titanic-victim/hileni-jabbur-zabour.html,Syrian,Damascus
/titanic-victim/betros-khalil.html,Syrian,Damascus
/titanic-victim/zahie-maria-khalil.html,Syrian,Damascus
/titanic-victim/khalil-saad.html,Syrian,Damascus
/titanic-victim/sarkis-lahoud-ishaq-mowad.html,Syrian,Damascus
/titanic-survivor/hanna-mamee.html,Syrian,Damascus
/titanic-survivor/mantoura-boulos-moussa.html,Syrian,Damascus
/titanic-survivor/omine-moubarek.html,Syrian,Damascus
/titanic-survivor/gerios-george-moubarek.html,Syrian,Damascus
/titanic-survivor/halim-gonios-william-george-moubarek.html,Syrian,Damascus
/titanic-survivor/fatima-mousselmani.html,Syrian,Damascus
/titanic-survivor/adele-jane-najib-kiamie.html,Syrian,Damascus
/titanic-victim/toufik-nakhli.html,Syrian,Damascus
/titanic-survivor/waika-mary-nakid.html,Syrian,Damascus
/titanic-survivor/maria-nakid.html,Syrian,Damascus
/titanic-survivor/sahid-nakid.html,Syrian,Damascus
/titanic-victim/mustafa-nasr-alma.html,Syrian,Damascus
/titanic-survivor/mariana-assaf.html,Syrian,Damascus
/titanic-victim/saade-nassr-rizq.html,Syrian,Damascus
/titanic-survivor/elias-louis-garrett-nicola-yarred.html,Syrian,Damascus
/titanic-survivor/jamila-amelia-garrett-nicola-yarred.html,Syrian,Damascus
/titanic-victim/mansouer-nofal.html,Syrian,Damascus
/titanic-victim/raffull-baccos.html,Syrian,Damascus
/titanic-victim/amin-saad.html,Syrian,Damascus
/titanic-victim/youssef-joseph-samaan.html,Syrian,Damascus
/titanic-victim/hanna-elias-samaan.html,Syrian,Damascus
/titanic-victim/elias-samaan.html,Syrian,Damascus
/titanic-victim/betros-seman.html,Syrian,Damascus
/titanic-victim/emir-farres-chehab-shihab.html,Syrian,Damascus
/titanic-victim/tannous-thomas-tannous.html,Syrian,Damascus
/titanic-victim/charles-rad-thomas.html,Syrian,Damascus
/titanic-survivor/assad-alexander-thomas-tannous.html,Syrian,Damascus
/titanic-survivor/thamine-thelma-thomas.html,Syrian,Damascus
/titanic-victim/assad-torfa.html,Syrian,Damascus
/titanic-survivor/hanna-youssef-touma.html,Syrian,Damascus
/titanic-survivor/maria-youssef-mary-thomas-touma.html,Syrian,Damascus
/titanic-survivor/georges-youssef-george-thomas-touma.html,Syrian,Damascus
/titanic-victim/assaf-gerios-thamah.html,Syrian,Damascus
/titanic-victim/yousif-ahmed-wazli.html,Syrian,Damascus
/titanic-victim/antoni-yasbeck.html,Syrian,Damascus
/titanic-survivor/selini-celiney-yazbeck.html,Syrian,Damascus
/titanic-victim/gerios-youssiff-samaan.html,Syrian,Damascus
/titanic-survivor/michael-peter_shafiq_joseph.html,Syrian,Damascus
/titanic-survivor/anna-mary-joseph-peter-joseph.html,Syrian,Damascus
/titanic-survivor/catherine-peter-joseph.html,Syrian,Damascus
/titanic-victim/sarkis-mardirosian.html,Turkish,Ankara
/titanic-survivor/neshan-krekorian.html,Turkish,Ankara
/titanic-victim/orsen-sirayanian.html,Turkish,Ankara
/titanic-survivor/david-vartanian.html,Turkish,Ankara
/titanic-victim/ortin-zakarian.html,Turkish,Ankara
/titanic-victim/mapriededer-zakarian.html,Turkish,Ankara
/titanic-victim/ramon-artagaveytia.html,Uruguayan,Montevideo
/titanic-victim/francisco-carrau.html,Uruguayan,Montevideo
/titanic-victim/jose-pedro-carrau.html,Uruguayan,Montevideo
/titanic-victim/denzil-john-jarvis.html,Welsh,Cardiff
/titanic-victim/escott-phillips.html,Welsh,Cardiff
/titanic-victim/david-john-dai-bowen.html,Welsh,Cardiff
/titanic-victim/evan-davies.html,Welsh,Cardiff
/titanic-victim/james-george-reed.html,Welsh,Cardiff
/titanic-victim/william-john-rogers.html,Welsh,Cardiff
/titanic-victim/edward-willey.html,Welsh,Cardiff
/titanic-victim/leslie-williams.html,Welsh,Cardiff
/titanic-survivor/julius-jules-sap.html,Welsh,Cardiff
/titanic-victim/johannes-josef-van-de-velde.html,Welsh,Cardiff
/titanic-victim/leo-peter-van-den-steen.html,Welsh,Cardiff
/titanic-victim/rosalie-paula-van-impe.html,Welsh,Cardiff
/titanic-victim/jean-baptiste-van-impe.html,Welsh,Cardiff
/titanic-victim/catharina-van-impe.html,Welsh,Cardiff
/titanic-victim/victor-vandercruyssen.html,Welsh,Cardiff
/titanic-victim/augusta-maria-vanderplancke.html,Welsh,Cardiff
/titanic-victim/julius-vanderplancke.html,Welsh,Cardiff
/titanic-victim/leo-edmondus-vanderplancke.html,Welsh,Cardiff
